text,label,label_id
这个操动机构不能分合闸会对设备的运行产生什么影响?,故障,3
这个变形对设备有什么影响?,后果,4
这种电流互感器运行声音变大的表现有多严重?,故障,3
这个故障的脉冲回路接触不良通常是什么?,原因,1
变压器一般都有些什么设备?,设备组成,0
这个故障通常是由什么锈蚀使接触电阻增加引起的?,原因,1
这个绝缘电阻和吸收比降低对设备可能会造成什么影响?,后果,4
通常是什么绝缘材料的污染、腐蚀造成了这个故障?,原因,1
这个局部放电和温度升高通常表现为何种状况?,故障,3
这个悬浮电位接触不良通常出现在哪些设备上?,故障,3
对于这个故障，有没有一些常见的高低阻搭接结构?,方法,2
这个故障一般用什么检查开机令回路接线来应对?,方法,2
这个问题的常用机械手动运行或在停机时进行更换是什么?,方法,2
这个问题的通用当出现隔离开关合不到位或三相不同期时，应拉开重合，反复几次操作时应符合要求，用力适当是什么?,方法,2
这种操动机构不能分合闸通常是怎样的？,故障,3
这个问题的常用局部放电量测试是什么?,方法,2
能说一下这个测量异常在设备上的表现吗?,故障,3
这个测量回路接触不良可能导致这个故障吗?,原因,1
这个随着时间的增加外壳温度升高会对设备产生什么不利影响?,后果,4
这个问题的最佳检查分合闸回路是否断线是什么?,方法,2
如果发生了这个故障，会有什么发生恶性故障?,后果,4
有没有励磁试验是特别推荐的来应对这个故障?,方法,2
这种监控系统报警有哪些提示性的信号或迹象?,故障,3
这款真空断路器是由哪些设备组成的?,设备组成,0
这个问题可能对工作环境有什么操动机构拒合?,后果,4
解决这个故障需要哪些测量铁芯接地电流?,方法,2
这个电压互感器电压降低或者接近零有哪些典型的特征？,故障,3
这个问题可能对工作环境有什么急剧磨损?,后果,4
如果出现这个故障，会有什么操动机构拒合?,后果,4
你能说一下这个电气问题会在设备上呈现什么样的状态吗?,故障,3
能否介绍一下针对这个故障的检查定位螺钉和辅助开关等元件，发现异常进行调整，对有变形的连杆，应查明原因及时消除;在现场操作，当出现隔离开关合不到位或三相不同期时，应拉开重合，反复几次操作时应符合要求，用力适当?,方法,2
请问一下，这个局部放电和温度升高有哪些特征？,故障,3
滑环装置是由什么设备构成的?,设备组成,0
这个油质劣化有哪些典型的特征？,故障,3
这个生产及运输过程可能导致这个故障吗?,原因,1
解决这个问题需要采用什么样的选择合适的调节参数?,方法,2
这种SF6气体隔室压力下降故障的表现有多严重?,故障,3
通常是什么互感器二次侧熔丝熔断导致了这个故障?,原因,1
这个对绝缘材料有强烈的腐蚀作用对设备有什么影响?,后果,4
哪种烘干处理最适合解决这个故障?,方法,2
综合放大器件损坏一般会在哪些情况下发生?,故障,3
通常是什么电刷质量存在问题导致了这个故障?,原因,1
这个故障通常是由什么存在悬浮电位引起的?,原因,1
这款油道是由哪些设备组成的?,设备组成,0
如果发生这个故障，会有什么急剧磨损?,后果,4
能描述一下这个误强励的典型情况吗?,故障,3
对于这个故障，有没有特别推荐的发现异常进行调整，对有变形的连杆，应查明原因及时消除?,方法,2
如果出现这个故障，会有什么对机组安全运行造成直接威胁影响?,后果,4
对于这个故障，有没有特别推荐的查起励回路接触器、整流单元有无故障，接线是否松动?,方法,2
这个严重渗漏对设备会造成什么样的影响?,后果,4
这个问题的运行环境温度偏高通常是什么情况?,原因,1
这个问题可能会导致什么烧伤?,后果,4
如果出现这个故障，会有什么造成传动不到位?,后果,4
如果发生这个故障，会有什么凹痕、条痕?,后果,4
这个故障一般用什么发现元件损坏时应及时更换，并查明原因来应对?,方法,2
能详细描述一下这个接触电阻过大的情况吗?,故障,3
如果发生这个故障，会有什么急剧磨损?,后果,4
对于这个故障，有没有一些常见的采用纯氮气对气室进行干燥处理、更换干燥剂?,方法,2
高压套管一般包括哪些设备?,设备组成,0
为什么会有这个故障，PID调节参数设置不当是什么主要情况?,原因,1
这个铁芯、夹件多点接地可能是造成这个故障的主要原因吗?,原因,1
这个问题的泄漏电流或静电感应电压测量应该是什么?,方法,2
可以说一下这个二次回路的设备组成情况吗?,设备组成,0
这款直流电源回路主要是由什么设备构成的?,设备组成,0
请问，这个阻尼环接头故障通常会表现为何种情况?,故障,3
这个故障可以通过什么油中带电度测试解决?,方法,2
这款中低压配电装置是由哪些设备组成的?,设备组成,0
会出现这个故障会有什么对绝缘材料有强烈的腐蚀作用?,后果,4
转子中心体一般包括哪些设备?,设备组成,0
这个泄压阀处于开启状态可能是导致这个故障的原因吗?,原因,1
这个油道堵塞会对设备的运行产生什么影响?,故障,3
有没有检查操作电源是否完好是特别推荐的来应对这个故障?,方法,2
能说一下这个定子绕组接头的设备组成吗?,设备组成,0
这个问题可能对工作环境有什么随着时间的增加外壳温度升高?,后果,4
对于这个故障，有没有特别推荐的更换?,方法,2
滑环装置里面有哪些设备呢?,设备组成,0
这个问题的解决净油器检查是什么?,方法,2
发生这个故障会有什么线槽内的线棒发生振动?,后果,4
这个断路器合闸不成功会对工作环境产生什么影响?,后果,4
这个急剧磨损会对工作产生什么样的影响?,后果,4
这个环境和温度的影响可能是造成这个故障的原因吗?,原因,1
这个阻尼绕组会对设备的运行产生什么影响?,故障,3
这个故障一般用什么更换来应对?,方法,2
这个隔离开关分、合闸不到位或三相不同期通常出现在哪些情况下?,故障,3
这个故障会引发什么水分进入变压器?,后果,4
通常是什么二次元件老化损坏使电气回路异常而拒动引起了这个故障的发生?,原因,1
能描述一下这个断路器三相不一致故障对设备造成的影响吗?,故障,3
这个绝缘板具体由哪些设备构成?,设备组成,0
夹件是由什么设备构成的?,设备组成,0
定子线棒一般都有些什么设备?,设备组成,0
这个凹痕、条痕对工作会有怎样的影响?,后果,4
解决这个问题需要采用什么样的高低阻搭接结构?,方法,2
这种线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏的症状有哪些特点?,故障,3
能否介绍一下针对这个故障的查通信回路，通信回路应采用屏蔽线，屏蔽线可靠接地，通信线铺设路径应避开电磁干扰设备?,方法,2
如果出现这个故障，会有什么电晕?,后果,4
这个故障的绝缘损坏，如磨损、裂纹等通常是什么?,原因,1
这个拒分、拒合对设备有什么影响?,后果,4
这种悬浮电位接触不良的症状有哪些特点?,故障,3
这个故障的原材料质量不齐通常是什么情况?,原因,1
这个凹痕对设备有什么影响?,后果,4
这个灭弧装置都有些什么设备?,设备组成,0
这个问题可能引发什么样的集电环短路?,后果,4
这个故障可以通过什么进行更换解决?,方法,2
这个二次回路通常包含哪些设备呢?,设备组成,0
这种油泵内部放电通常是怎样的？,故障,3
能说一下这个绝缘板的设备组成吗?,设备组成,0
电力变压器主要是由哪些设备组成的?,设备组成,0
绝缘筒里面都有些啥设备?,设备组成,0
哪种高阻防晕漆涂刷是最有效的解决方案?,方法,2
会出现这个故障会有什么绝缘电阻和吸收比降低?,后果,4
哪种目测是最常用的解决方法?,方法,2
这个通信电缆损坏可能导致这个故障吗?,原因,1
这个电压互感器出现异声和异常振动会对工作环境产生什么影响?,后果,4
能详细描述一下这个脉冲异常的表现情况吗?,故障,3
这种阻尼环接头故障会对设备的工作产生什么影响?,故障,3
哪种对于可能存在的漏气部位(如法兰连接处、气路接头、伸缩节等)进行检漏，找到漏点后进行封堵是最有效的解决方案?,方法,2
励磁系统主要是由哪些设备组成的?,设备组成,0
这种计算错误导致的误整定的症状有哪些特点?,故障,3
这个装配组装工艺不佳可能是造成这个故障的主要原因吗?,原因,1
这个故障可以通过什么小电流试验检查解决?,方法,2
这个低频振荡一般会有什么样的症状?,故障,3
哪种判断变压器的过热故障、放电故障的类型和密封是否良好是最常用的解决方法?,方法,2
能具体说说这个GIS设备的设备组成情况吗?,设备组成,0
这个监控系统报警会对设备产生什么不利影响?,后果,4
这种电压互感器电压降低或者接近零有哪些提示性的信号或迹象?,故障,3
这个控制电源断开可能是造成这个故障的原因吗?,原因,1
滑环装置通常包含什么设备?,设备组成,0
这个故障可以通过什么检查监控流程及相关控制方式是否正确解决?,方法,2
可以描述一下这种集电环温度过高的表现吗?,故障,3
这个操动机构都有些什么设备?,设备组成,0
这款定子线棒的设备构成是怎样的?,设备组成,0
如果出现这个故障，会有什么电晕?,后果,4
这个问题的通用采用小电流试验查找异常原因是什么?,方法,2
这个操动机构拒合会对设备产生什么不利影响?,后果,4
你能介绍一下这个绝缘设计裕度不够的常见情况吗?,故障,3
转子支架包括了哪些设备?,设备组成,0
这个铁芯局部短路一般会有怎样的影响?,故障,3
能说一下这个转子支架的设备组成吗?,设备组成,0
这个问题的电压互感器一次回路开路是什么?,原因,1
这个监控系统报警是什么?,后果,4
这个电流互感器运行声音变大有哪些典型的特征？,故障,3
能分享一下解决这个故障的调整接触压力吗?,方法,2
这个受潮会对设备的运行产生什么影响?,故障,3
这个调速器开度给定(功率给定)的调节增量设置得过小可能是造成这个故障的主要原因吗?,原因,1
这个通信故障会对设备造成什么影响?,故障,3
为什么会有这个故障，散热不迅速是什么原因?,原因,1
对于这个故障，可以采用什么压力试验?,方法,2
这个集电环打火会对设备的运行产生什么影响?,故障,3
发生这个故障会带来怎样的烧伤、变形?,后果,4
为什么会出现这个故障，电刷损坏是什么?,原因,1
这个集电环打火一般会有什么样的症状?,故障,3
哪种检查测量回路接线是否错误是最常用的解决方法?,方法,2
这个绝缘子类缺陷通常会在什么情况下显现出来?,故障,3
操动机构不能分合闸一般会在哪些情况下发生?,故障,3
这个问题的常用调整电源并加粗引线是什么?,方法,2
这个故障可以通过什么检查定位螺钉和辅助开关等元件，发现异常进行调整，对有变形的连杆，应查明原因及时消除;在现场操作，当出现隔离开关合不到位或三相不同期时，应拉开重合，反复几次操作时应符合要求，用力适当解决?,方法,2
用什么放电故障的类型和密封是否良好可以解决这个故障?,方法,2
真空断路器一般由什么设备组成?,设备组成,0
这个出现不均匀电场可能是导致这个故障的原因吗?,原因,1
这个故障会引发什么操动机构拒合?,后果,4
你能介绍一下这个绝缘损坏的常见情况吗?,故障,3
这个问题的遵循找准事故原因采取相应对策的原则，对损坏的绝缘器件进行修补和更换，并进行绝缘试验应该是什么?,方法,2
对于这个故障，有没有特别推荐的绝缘电阻测试?,方法,2
这个断股导致了这个故障的发生吗?,原因,1
这个外力损伤通常会导致这个故障的发生吗?,原因,1
发电机转子里面都有些啥设备?,设备组成,0
这个问题可能会对工作带来什么断路器分闸不成功?,后果,4
哪种控制回路是否正常是最有效的解决方案?,方法,2
这个问题会导致什么电晕?,后果,4
这款水轮发电机主要是由什么设备构成的?,设备组成,0
如果出现这个故障，会有什么电压互感器出现异声和异常振动影响?,后果,4
请问，这个脉冲异常通常会表现为何种情况?,故障,3
有没有调整电源并加粗引线。是特别推荐的来应对这个故障?,方法,2
这个水分进入变压器对设备可能会造成什么影响?,后果,4
能详细描述一下这个变压器放电性故障的表现情况吗?,故障,3
这种起励失败会对设备的工作产生什么影响?,故障,3
哪种恢复送电前须对母线及所连接设备进行全面检查是最有效的解决方案?,方法,2
特种变压器由什么设备组成?,设备组成,0
为什么会出现这个故障，通信电缆损坏是什么?,原因,1
干式变压器通常包含什么设备?,设备组成,0
为什么出现了这个故障，电刷损坏是什么主要原因?,原因,1
这种接头电阻不合格通常有哪些典型表现?,故障,3
这个故障的热继电器动作切断电源通常是什么情况?,原因,1
你能说一下这个绝缘缺陷会在设备上呈现什么样的状态吗?,故障,3
这个GIS设备都有些什么设备?,设备组成,0
哪种查分、合闸线圈是否断线，并测量分、合闸线圈电阻值是否合格是最有效的解决方案?,方法,2
能说一下这个绝缘套管的设备组成吗?,设备组成,0
可以描述一下这种通信故障的表现吗?,故障,3
能详细描述一下这个接头局部过热并使接头的电阻逐步增大的表现情况吗?,故障,3
定子线棒上有什么设备呢?,设备组成,0
能描述一下这个调度通信通道故障导致遥信、遥测数据异常的典型情况吗?,故障,3
芯式变压器里面有哪些设备呢?,设备组成,0
什么集电环打磨能够处理这个故障?,方法,2
这个静触头压紧弹簧压力(拉力)达不到要求导致了这个故障的发生吗?,原因,1
这个母线接头发热会对设备造成什么影响?,故障,3
这个故障可以通过什么检查紧固夹件及拉杆螺栓、铁芯底部托盘螺栓、外罩的上下网板是否松动，并进行相应紧固处理解决?,方法,2
请问，这个油流带电通常会表现为何种情况?,故障,3
这种运行中击穿或损伤的线棒通常有哪些典型表现?,故障,3
这个间隙电晕通常出现在哪些设备上?,故障,3
如何确定最有效的检查断路器操作回路是否故障来解决这个问题?,方法,2
可以说一下这个定子线棒的设备组成情况吗?,设备组成,0
有什么查分、合闸线圈是否断线，并测量分、合闸线圈电阻值是否合格可以用来解决这个故障?,方法,2
特种变压器上都有什么设备?,设备组成,0
为什么出现了这个故障，频率测量不稳定是什么?,原因,1
有没有红外测量是特别推荐的来应对这个故障?,方法,2
低压套管里面都有些啥设备?,设备组成,0
如果发生了这个故障，会有什么绝缘受损?,后果,4
如果出现这个故障，会有什么集电环大面积打火?,后果,4
这个集电环绝缘偏低一般会有怎样的影响?,故障,3
解决这个问题需要采用什么样的烘干处理?,方法,2
真空断路器上都有什么设备?,设备组成,0
能详细描述一下这个受潮的表现情况吗?,故障,3
这种变压器过热通常有哪些典型表现?,故障,3
能介绍一下这个高低压引线的设备组成情况吗?,设备组成,0
这个问题的通用油面温度是什么?,方法,2
中性点套管内部都有哪些设备?,设备组成,0
这个问题的绝缘电阻和吸收比降低可能是怎样的?,后果,4
你能说说这个碳粉堆积故障通常会出现什么情况吗?,故障,3
能否介绍一下针对这个故障的检查通信回路，通信回路应采用屏蔽线，屏蔽线可靠接地，通信线铺设路径应避开电磁干扰设备?,方法,2
这个问题可能对工作环境有什么线槽内的线棒发生振动?,后果,4
母线一般由什么设备组成?,设备组成,0
这个烧伤对设备可能会有什么后果?,后果,4
这个故障的锈蚀使接触电阻增加通常是什么?,原因,1
二次回路通常包含什么设备?,设备组成,0
有什么判断变压器的过热故障可以用来解决这个故障?,方法,2
中性点套管一般由什么设备组成?,设备组成,0
发生这个故障会有什么凹痕?,后果,4
你能说一下这个主配压阀频繁抽动会在设备上呈现什么样的状态吗?,故障,3
这个问题可能对工作环境有什么电晕?,后果,4
能描述一下这个通信故障对设备造成的影响吗?,故障,3
这个故障的常见更换线圈有哪些?,方法,2
这个问题的解决对接触面粗糙度进行处理是什么?,方法,2
这个电力电缆绝缘降低通常出现在哪些情况下?,故障,3
怎样的调整电源并加粗引线。可以解决这个故障?,方法,2
绝缘筒一般由什么设备组成?,设备组成,0
这个故障可以采用哪些查看起励波形分析解决?,方法,2
你能说说这个油绝缘故障通常会出现什么情况吗?,故障,3
这个问题可能会对工作带来什么凹痕?,后果,4
发生这个故障会带来怎样的拒分、拒合?,后果,4
请问一下，这个壳式变压器都包含哪些设备?,设备组成,0
能否描述一下这个调速器的设备构成?,设备组成,0
发生了这个故障，会导致什么发生恶性故障?,后果,4
为什么会出现这个故障，装配组装工艺不佳是什么?,原因,1
为什么出现了这个故障，主配压阀卡死是什么主要原因?,原因,1
有没有合上控制电源，更换线圈是特别推荐的来应对这个故障?,方法,2
绝缘部件一般由什么设备组成?,设备组成,0
SF6气体隔室压力下降故障会在设备哪个部分出现?,故障,3
这个问题的通信回路接触不良通常是什么情况?,原因,1
请问一下，这个电气问题有哪些特征？,故障,3
干式变压器由什么设备组成?,设备组成,0
有什么监测和分析油中气体含量的变化趋势可以用来解决这个故障?,方法,2
这个故障的电液转换元件卡阻是什么情况?,原因,1
这个烧伤可能对工作有怎样的影响?,后果,4
请问一下，这个水轮发电机集电环损蚀有哪些特征？,故障,3
集电环绝缘偏低一般会在哪些情况下发生?,故障,3
这个故障会引发什么内部击穿?,后果,4
通常是什么设备受潮、脏污造成了这个故障?,原因,1
这个随着时间的增加外壳温度升高会对工作环境产生什么影响?,后果,4
这个故障的绝缘件破损是什么情况?,原因,1
有没有检查监控流程及相关控制方式是否正确是特别推荐的来应对这个故障?,方法,2
这个随着时间的增加外壳温度升高可能对工作有怎样的影响?,后果,4
什么定子线棒出槽口位置漏磁通较大导致了这个故障的发生?,原因,1
请问一下，这个信号回路都包含哪些设备?,设备组成,0
这个转子引线具体由哪些设备构成?,设备组成,0
发生这个故障会带来怎样的断路器合闸不成功?,后果,4
这个故障通常是由什么放大回路的放大器件损坏引起的?,原因,1
这个故障的油中混入杂质、空气是什么情况?,原因,1
这个设计或制造不良、安装工艺不到位、焊接质量不佳可能是造成这个故障的原因吗?,原因,1
机组有功功率波动会在设备哪个部分出现?,故障,3
电压互感器一般由什么设备组成?,设备组成,0
这个问题的应尽快改变GIS运行或热备用状态应该是什么?,方法,2
这种机械故障通常有哪些典型表现?,故障,3
这种主配压阀频繁抽动的表现有多严重?,故障,3
能说一下这个电压互感器电压降低在设备上的表现吗?,故障,3
这个电压互感器出现异声和异常振动对设备可能会有什么后果?,后果,4
这个对机组安全运行造成直接威胁是什么?,后果,4
这个故障通常是由什么设备受潮、脏污引起的?,原因,1
能描述一下这个隔离开关分、合闸不到位或三相不同期对设备造成的影响吗?,故障,3
这个绝缘受损对工作会有怎样的影响?,后果,4
这个低阻区域出现损伤或间断可能是导致这个故障的原因吗?,原因,1
这个问题的测量回路接线错误是什么?,原因,1
能否描述一下这个绝缘纸的设备构成?,设备组成,0
这个故障的测量回路接触不良是什么情况?,原因,1
如果出现这个故障，会有什么电晕?,后果,4
这个问题的脉冲板输出异常通常是什么情况?,原因,1
这个故障的传感器节点抖动通常是什么?,原因,1
为什么出现了这个故障，连杆弯曲变形使其长度改变是什么主要原因?,原因,1
这个电磁式通常包含哪些设备呢?,设备组成,0
这个烧伤对设备有什么影响?,后果,4
滑环装置里面都有些啥设备?,设备组成,0
如果发生这个故障，会有什么局部过热?,后果,4
这个问题的绝缘件击穿是什么?,原因,1
这个问题的处理调整母线的形状，避免出现毛刺尖端，调整均衡与绝缘之间的距离应该是什么?,方法,2
这个故障一般用什么修复或更换电机，更换电刷来解决?,方法,2
为什么会有这个故障，油泵损坏是什么原因?,原因,1
厂用电电源由什么设备组成?,设备组成,0
这个问题的凹痕、条痕可能是什么?,后果,4
芯式变压器里面有哪些设备呢?,设备组成,0
如果出现这个故障，会有什么水分进入变压器影响?,后果,4
这款干式变压器主要是由什么设备构成的?,设备组成,0
这个故障一般用什么油泵运行检查来应对?,方法,2
如何选择正确的检查测量回路接线是否错误来解决这个问题?,方法,2
这种滑环装置的设备组成是怎么样的?,设备组成,0
对于这个故障，可以采用什么更换带注油孔的传动底座?,方法,2
有什么检查测量回路有无松动、接触不良等异常可以用来解决这个故障?,方法,2
请问一下，这个母线的绝缘电阻降低有哪些特征？,故障,3
为什么发生了这个故障，集电环正负极之间形成电解池通常是什么?,原因,1
这个问题的电晕可能是什么?,后果,4
这款厂用电电源的设备构成是怎样的?,设备组成,0
发生了这个故障，会导致什么监控系统报警?,后果,4
高压绕组一般都有些什么设备?,设备组成,0
有没有低电压励磁试验可以应对这个问题?,方法,2
这个操动机构拒合是什么?,后果,4
有什么采用无卤清洁剂对母线室进行彻底清扫可以用来解决这个故障?,方法,2
发生这个故障会有什么烧伤、变形?,后果,4
这个问题的解决油中溶解气体分析是什么?,方法,2
这个拒分、拒合可能对工作有怎样的影响?,后果,4
这个集电环大面积打火会对设备产生什么不利影响?,后果,4
这种条痕的表现有多严重?,故障,3
可以说一下这个干式变压器的设备组成情况吗?,设备组成,0
这个线棒过热故障一般会有怎样的影响?,故障,3
你能介绍一下这个局部放电的常见情况吗?,故障,3
这个条痕会对工作产生什么样的影响?,后果,4
这个问题可能会对工作带来什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
什么外加三相交流电源测试调节器板件测量是否正常能够处理这个故障?,方法,2
有没有将螺栓的螺母均匀紧固，并按照规定压力装压是特别推荐的来应对这个故障?,方法,2
可以描述一下这种油道堵塞的表现吗?,故障,3
这款滑环装置主要是由什么设备构成的?,设备组成,0
这个并网发电运行时溜负荷会对设备的运行产生什么影响?,故障,3
哪种检查操作回路是否被低气压或低油压闭锁是最有效的解决方案?,方法,2
为什么出现了这个故障，操作命令实际不具备条件是什么?,原因,1
这个绝缘设计裕度不够对设备可能会有什么后果?,后果,4
这个电压互感器出现异声和异常振动对设备有什么影响?,后果,4
如果发生这个故障，会有什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
这个定子线棒所含的设备有哪些?,设备组成,0
油箱故障一般会在哪些情况下发生?,故障,3
如何确定最有效的修理或更换来解决这个问题?,方法,2
这个集电环积油可能导致这个故障吗?,原因,1
这个故障的测量板件漂移或故障是什么情况?,原因,1
垫块内部都有哪些设备?,设备组成,0
用什么拆卸不合格阻尼绕组接头可以解决这个故障?,方法,2
对于这个故障，有没有特别推荐的更换密封圈?,方法,2
这种微机保护装置元器件故障的症状有哪些特点?,故障,3
解决这个问题需要采用什么样的主要处理措施有清洗集电环?,方法,2
什么现地设备故障导致了这个故障的发生?,原因,1
能说一下这个二次回路接线错误、异常在设备上的表现吗?,故障,3
这个问题可能会造成什么断路器分闸不成功?,后果,4
请问，这个增减负荷失灵通常会表现为何种情况?,故障,3
你能介绍一下这个误强励的常见情况吗?,故障,3
能说一下这个定子线棒的设备组成吗?,设备组成,0
这个铁芯夹件具体由哪些设备构成?,设备组成,0
这个问题的解决烘干处理是什么?,方法,2
这个故障一般用什么处理毛刺及氧化层来解决?,方法,2
这个故障一般用什么更换压力合适的恒压弹簧来解决?,方法,2
这个固体绝缘通常会在什么情况下显现出来?,故障,3
如果出现这个故障，会有什么局部过热?,后果,4
发生这个故障会带来怎样的拒分?,后果,4
这款绝缘板是由哪些设备组成的?,设备组成,0
能描述一下这个电压互感器断线对设备造成的影响吗?,故障,3
绕组内部都有哪些设备?,设备组成,0
这个装配组装工艺不佳可能是造成这个故障的原因吗?,原因,1
这个问题的造成传动不到位可能是怎样的?,后果,4
这款绝缘成型件主要是由什么设备构成的?,设备组成,0
这个问题可能导致什么拒分?,后果,4
这个传动机构及锈蚀部件会对设备造成什么影响?,故障,3
为什么会出现这个故障，原材料质量不齐是什么?,原因,1
这个故障会引发什么拒分?,后果,4
特种变压器通常包含什么设备?,设备组成,0
这个固体绝缘通常会在什么情况下显现出来?,故障,3
能说一下这个真空断路器的设备组成吗?,设备组成,0
这个水分进入变压器对设备会造成什么样的影响?,后果,4
这个问题可能导致什么随着时间的增加外壳温度升高?,后果,4
请问，这个阀门、磁屏蔽等故障通常会表现为何种情况?,故障,3
为什么会出现这个故障，接头的接触电阻增大是什么?,原因,1
用什么局部放电量测试可以解决这个故障?,方法,2
这种电压互感器断线通常是怎样的？,故障,3
配电线路上有什么设备呢?,设备组成,0
这个问题可能导致什么集电环大面积打火?,后果,4
用什么若现地控制柜交流电源消失，应设法恢复电源，检查油泵电动机电源可以解决这个故障?,方法,2
这个线槽内的线棒发生振动可能对工作有怎样的影响?,后果,4
如何选择正确的对接触面粗糙度进行处理来解决这个问题?,方法,2
这个故障的锈蚀使接触电阻增加是什么情况?,原因,1
能说一下这个断路器拒分闸故障在设备上的表现吗?,故障,3
能说一下这个绝缘故障在设备上的表现吗?,故障,3
二次回路通常包含什么设备?,设备组成,0
用什么检查调节器外部供电可以解决这个故障?,方法,2
对于这个故障，有没有一些常见的拆除励磁引线相应固定夹螺栓及过热连接头紧固螺栓?,方法,2
这个问题的常见解体检查有哪些选择?,方法,2
解决这个故障需要使用怎样的重新打紧?,方法,2
什么电压互感器一次回路开路导致了这个故障的发生?,原因,1
这个问题可能会对工作带来什么电晕?,后果,4
这个集电环打火通常表现为何种状况?,故障,3
这个问题的最佳泄漏电流或静电感应电压测量是什么?,方法,2
能告诉我这个厂用电系统的设备组成吗?,设备组成,0
干式变压器包括了哪些设备?,设备组成,0
这个问题可能引发什么样的严重渗漏?,后果,4
这个转子绝缘电阻降低通常出现在哪些情况下?,故障,3
这个问题的虚焊、油路通道堵塞是什么情况?,原因,1
这个水轮发电机集电环损蚀一般会有什么样的症状?,故障,3
这个问题的常用集电环有裂纹的处理是什么?,方法,2
发电机线棒主要是由哪些设备组成的?,设备组成,0
这个问题的通用绝缘电阻测试是什么?,方法,2
能描述一下这个固体绝缘对设备造成的影响吗?,故障,3
这个母线的绝缘电阻降低通常会在什么情况下显现出来?,故障,3
发生了这个故障，会导致什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
你能介绍一下这个绝缘典型缺陷的常见情况吗?,故障,3
这个故障的数据采集模块损坏是什么情况?,原因,1
中低压配电装置包括了哪些设备?,设备组成,0
夹件是由什么设备构成的?,设备组成,0
转子引线一般由什么设备组成?,设备组成,0
这个问题的拒分、拒合可能是什么?,后果,4
这个局部放电一般会有怎样的影响?,故障,3
这个问题会导致什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
什么密封老化导致了这个故障的发生?,原因,1
能介绍一下这个真空断路器的设备组成情况吗?,设备组成,0
这个故障通常是由什么调节器故障引起的?,原因,1
能介绍一下这个油道的设备组成情况吗?,设备组成,0
绝缘部件上都有什么设备?,设备组成,0
这个问题可能对工作环境有什么绝缘受损?,后果,4
这个夹件所含的设备有哪些?,设备组成,0
这个故障通常是由什么测量回路接线错误引起的?,原因,1
这款绕组主要是由什么设备构成的?,设备组成,0
为什么会有这个故障，非空冷机组冷却介质管路堵塞是什么主要情况?,原因,1
芯式变压器一般包括哪些设备?,设备组成,0
请问一下，这个机械故障有哪些特征？,故障,3
这个绝缘受损对设备可能会有什么后果?,后果,4
这个隔离开关分、合闸不到位或三相不同期会对设备的运行产生什么影响?,故障,3
这个对绝缘材料有强烈的腐蚀作用对设备可能会有什么后果?,后果,4
这种变压器的设备组成是怎么样的?,设备组成,0
这个拒分、拒合是什么?,后果,4
这个问题发生了会有什么油流带电?,后果,4
如果发生这个故障，会有什么内部击穿?,后果,4
这个故障通常是由什么调频元件或回路故障引起的?,原因,1
这个故障的励磁系统的PSS参数设置不当是什么情况?,原因,1
什么检查储能电动机电源回路上的辅助触点是否能正常动作。能够处理这个故障?,方法,2
能否描述一下这个真空断路器的设备构成?,设备组成,0
这个电压互感器出现异声和异常振动可能对工作有怎样的影响?,后果,4
这个问题的通用过电流试验(1.1倍)是什么?,方法,2
绕组上都有什么设备?,设备组成,0
能具体说说这个干式变压器的设备组成情况吗?,设备组成,0
这个内部击穿对设备可能会有什么后果?,后果,4
油质劣化会在设备哪个部分出现?,故障,3
解决这个故障需要使用怎样的油颗粒度测试?,方法,2
为什么出现了这个故障，原材料质量不齐是什么?,原因,1
对于这个故障，有没有特别推荐的更换同一规格的熔丝?,方法,2
这种集电环绝缘偏低会对设备的工作产生什么影响?,故障,3
解决这个故障需要使用怎样的主要处理措施有清洗集电环?,方法,2
真空断路器主要是由哪些设备组成的?,设备组成,0
能描述一下这个集电环打火的典型情况吗?,故障,3
能详细描述一下这个用错金属材料的情况吗?,故障,3
二次回路一般由什么设备组成?,设备组成,0
绝缘纸一般包括哪些设备?,设备组成,0
发生这个故障会带来怎样的集电环大面积打火?,后果,4
这个真空断路器所含的设备有哪些?,设备组成,0
这个问题的通用检查各相关元件是什么?,方法,2
发生这个故障会带来怎样的断路器分闸不成功?,后果,4
能介绍一下这个二次回路的设备组成情况吗?,设备组成,0
这个电晕可能是造成这个故障的主要原因吗?,原因,1
这个受油器渗油可能是造成这个故障的原因吗?,原因,1
这个电压互感器电压降低会导致什么问题?,故障,3
为什么会有这个故障，密封不良是什么主要情况?,原因,1
这个绝缘设计裕度不够对设备可能会造成什么影响?,后果,4
这个故障通常是由什么运行中弹簧长期处于压缩(拉伸)状态引起的?,原因,1
为什么发生了这个故障，局部过热通常是什么?,原因,1
为什么会有这个故障，环境和温度的影响是什么主要原因?,原因,1
这个电磁式通常包含哪些设备呢?,设备组成,0
这个绝缘电阻和吸收比降低对工作会有怎样的影响?,后果,4
这个R弯部防晕结构失效会导致什么问题?,故障,3
什么:集电环损蚀的预防能够处理这个故障?,方法,2
集电环绝缘偏低一般会在哪些情况下发生?,故障,3
